n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
67,0.31343283582089554,0.25195473034205146,1.2440045693739583,0.018356551244494087,0.15422477813385682,0.15169660678642716,0.2502686567164179,17,0.11764705882352941,0.23972547436415018,0.49075743466804034,sun-moon,90.0,False
16,0.3125,0.25195473034205146,1.2403021748222502,0.004383654028535902,0.37686589183783736,0.35528942115768464,0.244,4,0.25,0.23972547436415018,1.0428595486695857,mercury-venus,30.0,False
72,0.3055555555555556,0.25195473034205146,1.2127399042706446,0.01972644312841156,0.17981425589924765,0.15568862275449102,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-jupiter,45.0,False
69,0.30434782608695654,0.25195473034205146,1.2079464659138437,0.018904507998061076,0.19218690525476137,0.18562874251497005,0.25005797101449273,18,0.3333333333333333,0.23972547436415018,1.3904793982261143,moon-mars,90.0,False
69,0.30434782608695654,0.25195473034205146,1.2079464659138437,0.018904507998061076,0.19218690525476137,0.18562874251497005,0.25005797101449273,18,0.16666666666666666,0.23972547436415018,0.6952396991130572,moon-mars,30.0,False
67,0.29850746268656714,0.25195473034205146,1.1847662565466268,0.018356551244494087,0.22737532205396585,0.22355289421157684,0.2502686567164179,18,0.2222222222222222,0.23972547436415018,0.9269862654840761,moon-venus,90.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-saturn,120.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.21052631578947367,0.23972547436415018,0.8781975146691248,moon-jupiter,135.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.3157894736842105,0.23972547436415018,1.3172962720036872,moon-pluto,60.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-jupiter,30.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-jupiter,90.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.10526315789473684,0.23972547436415018,0.4390987573345624,moon-uranus,60.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-saturn,45.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-jupiter,0.0,False
72,0.2916666666666667,0.25195473034205146,1.1576153631674335,0.01972644312841156,0.2567453123018291,0.23353293413173654,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-jupiter,120.0,False
73,0.2876712328767123,0.25195473034205146,1.1417576184665097,0.02000042150519505,0.27998581556080043,0.28542914171656686,0.25065753424657533,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-neptune,180.0,False
73,0.2876712328767123,0.25195473034205146,1.1417576184665097,0.02000042150519505,0.27998581556080043,0.28542914171656686,0.25065753424657533,19,0.3157894736842105,0.23972547436415018,1.3172962720036872,moon-uranus,135.0,False
7,0.2857142857142857,0.25195473034205146,1.1339905598374858,0.001917848637484457,0.559911562012055,0.5668662674650699,0.24857142857142853,2,0.0,0.23972547436415018,0.0,mars-saturn,120.0,False
