timestamp_utc,body_1,body_2,aspect_angle,aspect_name,orb_resid_deg,relative_speed,body_1_speed,body_2_speed,crossing_rising,bar_index,candle_open_time
2024-01-05 11:40:44.095971+00:00,moon,pluto,270.0,square_lower,0.0,12.27016301879962,12.301761084499848,0.0315980657002288,True,1099,2024-01-05 00:00:00+00:00
2024-01-12 02:33:08.181462+00:00,moon,pluto,0.0,conjunction,0.0,14.772740712818187,14.804965081722397,0.03222436890420991,True,1106,2024-01-12 00:00:00+00:00
2024-01-18 08:02:43.013504+00:00,moon,pluto,90.0,square,0.0,13.659125508232725,13.69159974478862,0.03247423655589469,True,1112,2024-01-18 00:00:00+00:00
2024-01-25 07:52:59.792121+00:00,moon,pluto,180.0,opposition,0.0,12.233807983210099,12.266208127660397,0.032400144450297735,True,1119,2024-01-25 00:00:00+00:00
2024-02-01 21:22:29.392523+00:00,moon,pluto,270.0,square_lower,0.0,12.060840805698277,12.09274935102602,0.031908545327742975,True,1126,2024-02-01 00:00:00+00:00
2024-02-08 14:57:06.703660+00:00,moon,pluto,0.0,conjunction,0.0,14.847241559752645,14.878347016367812,0.031105456615166373,True,1133,2024-02-08 00:00:00+00:00
2024-02-14 16:22:02.974707+00:00,moon,pluto,90.0,square,0.0,14.06301640493703,14.093089673089857,0.03007326815282676,True,1139,2024-02-14 00:00:00+00:00
2024-02-21 15:37:21.564641+00:00,moon,pluto,180.0,opposition,0.0,12.11539989877094,12.143963088625744,0.028563189854804303,True,1146,2024-02-21 00:00:00+00:00
2024-02-29 05:32:35.155928+00:00,moon,pluto,270.0,square_lower,0.0,11.98207380263081,12.00864838962448,0.026574586993669203,True,1154,2024-02-29 00:00:00+00:00
2024-03-07 02:54:26.005593+00:00,moon,pluto,0.0,conjunction,0.0,14.517887691116893,14.542347151194257,0.024459460077362983,True,1161,2024-03-07 00:00:00+00:00
2024-03-13 02:57:23.640618+00:00,moon,pluto,90.0,square,0.0,14.563481015491654,14.585857488245928,0.022376472754273864,True,1167,2024-03-13 00:00:00+00:00
2024-03-19 22:49:21.598711+00:00,moon,pluto,180.0,opposition,0.0,12.104336405937312,12.12412163916665,0.019785233229338842,True,1173,2024-03-19 00:00:00+00:00
2024-03-27 12:37:14.264550+00:00,moon,pluto,270.0,square_lower,0.0,12.044323699936337,12.061019805599262,0.016696105662924485,True,1181,2024-03-27 00:00:00+00:00
2024-04-03 12:23:09.472225+00:00,moon,pluto,0.0,conjunction,0.0,14.033433477459436,14.047097683071687,0.013664205612250555,True,1188,2024-04-03 00:00:00+00:00
2024-04-09 14:35:10.280836+00:00,moon,pluto,90.0,square,0.0,14.8069186243657,14.817807624403804,0.010889000038103464,True,1194,2024-04-09 00:00:00+00:00
2024-04-16 06:22:54.829735+00:00,moon,pluto,180.0,opposition,0.0,12.261726556354628,12.269497583922192,0.007771027567563867,True,1201,2024-04-16 00:00:00+00:00
2024-04-23 19:27:00.162849+00:00,moon,pluto,270.0,square_lower,0.0,12.155481326617487,12.159684545823957,0.00420321920647084,True,1208,2024-04-23 00:00:00+00:00
2024-04-30 19:00:23.737118+00:00,moon,pluto,0.0,conjunction,4.336808689942018e-19,13.733049302506886,13.733943839274367,0.0008945367674812192,True,1215,2024-04-30 00:00:00+00:00
2024-05-07 01:08:17.522050+00:00,moon,pluto,90.0,square,0.0,14.662631390827288,14.660570790084476,-0.0020606007428128634,True,1222,2024-05-07 00:00:00+00:00
2024-05-13 14:34:38.158198+00:00,moon,pluto,180.0,opposition,0.0,12.51444173505192,12.509351586851857,-0.005090148200063394,True,1228,2024-05-13 00:00:00+00:00
2024-05-21 02:33:33.335897+00:00,moon,pluto,270.0,square_lower,0.0,12.2108968864137,12.20250553169082,-0.008391354722880265,True,1236,2024-05-21 00:00:00+00:00
2024-05-28 00:09:36.782050+00:00,moon,pluto,0.0,conjunction,0.0,13.780670412558262,13.769418583251584,-0.011251829306677313,True,1243,2024-05-28 00:00:00+00:00
2024-06-03 09:04:45.576578+00:00,moon,pluto,90.0,square,0.0,14.293538577747496,14.279809470427786,-0.013729107319709317,True,1249,2024-06-03 00:00:00+00:00
2024-06-09 22:50:25.708780+00:00,moon,pluto,180.0,opposition,0.0,12.716333495305568,12.700270775584057,-0.016062719721510587,True,1255,2024-06-09 00:00:00+00:00
2024-06-17 09:54:08.543150+00:00,moon,pluto,270.0,square_lower,0.0,12.160545752590535,12.142174944650506,-0.01837080794002798,True,1263,2024-06-17 00:00:00+00:00
2024-06-24 05:50:18.698763+00:00,moon,pluto,0.0,conjunction,0.0,14.077547695015472,14.057393857389856,-0.020153837625616136,True,1270,2024-06-24 00:00:00+00:00
2024-06-30 14:23:13.988482+00:00,moon,pluto,90.0,square,0.0,14.011880256377651,13.990351663846235,-0.02152859253141661,True,1276,2024-06-30 00:00:00+00:00
2024-07-07 06:16:04.694025+00:00,moon,pluto,180.0,opposition,0.0,12.761602318853031,12.738972250148528,-0.022630068704503736,True,1283,2024-07-07 00:00:00+00:00
2024-07-14 17:01:10.594374+00:00,moon,pluto,270.0,square_lower,0.0,12.029206636719351,12.0058035019208,-0.023403134798551006,True,1290,2024-07-14 00:00:00+00:00
2024-07-21 13:14:29.811526+00:00,moon,pluto,0.0,conjunction,0.0,14.35670622537797,14.333010421553952,-0.023695803824016478,True,1297,2024-07-21 00:00:00+00:00
2024-07-27 18:40:43.674506+00:00,moon,pluto,90.0,square,0.0,14.062267793992875,14.038633879557375,-0.023633914435500294,True,1303,2024-07-27 00:00:00+00:00
2024-08-03 12:18:30.700949+00:00,moon,pluto,180.0,opposition,0.0,12.657167003152264,12.633976742321215,-0.023190260831049057,True,1310,2024-08-03 00:00:00+00:00
2024-08-10 23:26:36.356167+00:00,moon,pluto,270.0,square_lower,0.0,11.894108990991297,11.871886524148351,-0.022222466842945827,True,1317,2024-08-10 00:00:00+00:00
2024-08-17 22:13:20.105764+00:00,moon,pluto,0.0,conjunction,0.0,14.36452989419289,14.343621442372193,-0.02090845182069744,True,1324,2024-08-17 00:00:00+00:00
2024-08-24 00:16:34.401632+00:00,moon,pluto,90.0,square,0.0,14.45594186208578,14.43647089719108,-0.019470964894699624,True,1331,2024-08-24 00:00:00+00:00
2024-08-30 17:13:51.007033+00:00,moon,pluto,180.0,opposition,0.0,12.521161806533957,12.503587577087966,-0.017574229445990106,True,1337,2024-08-30 00:00:00+00:00
2024-09-07 05:08:17.514042+00:00,moon,pluto,270.0,square_lower,0.0,11.826922763447227,11.811848481277885,-0.015074282169342921,True,1345,2024-09-07 00:00:00+00:00
2024-09-14 07:34:47.966297+00:00,moon,pluto,0.0,conjunction,0.0,14.033775965088413,14.021376610507716,-0.012399354580698378,True,1352,2024-09-14 00:00:00+00:00
2024-09-20 08:38:35.421409+00:00,moon,pluto,90.0,square,0.0,14.944610361101727,14.934666213308628,-0.009944147793099642,True,1358,2024-09-20 00:00:00+00:00
2024-09-26 22:12:17.189690+00:00,moon,pluto,180.0,opposition,0.0,12.513676609643822,12.506572181051666,-0.007104428592155184,True,1364,2024-09-26 00:00:00+00:00
2024-10-04 10:40:24.586281+00:00,moon,pluto,270.0,square_lower,0.0,11.837586294100664,11.833932417835786,-0.0036538762648767637,True,1372,2024-10-04 00:00:00+00:00
2024-10-11 15:53:05.435862+00:00,moon,pluto,0.0,conjunction,0.0,13.547800417988066,13.54757852419927,-0.00022189378879545915,True,1379,2024-10-11 00:00:00+00:00
2024-10-17 19:26:28.101037+00:00,moon,pluto,90.0,square,0.0,15.176415414335601,15.179145557981107,0.0027301436455054525,True,1385,2024-10-17 00:00:00+00:00
2024-10-24 04:47:28.005172+00:00,moon,pluto,180.0,opposition,0.0,12.719300330931508,12.725107685381309,0.005807354449800344,True,1392,2024-10-24 00:00:00+00:00
2024-10-31 16:57:07.947463+00:00,moon,pluto,270.0,square_lower,0.0,11.873056575150805,11.88246710753005,0.009410532379246045,True,1399,2024-10-31 00:00:00+00:00
2024-11-07 22:37:32.687979+00:00,moon,pluto,0.0,conjunction,0.0,13.219331227151308,13.232124875320661,0.012793648169353055,True,1406,2024-11-07 00:00:00+00:00
2024-11-14 06:49:55.842461+00:00,moon,pluto,90.0,square,0.0,14.964429872346134,14.980052346883703,0.015622474537567998,True,1413,2024-11-14 00:00:00+00:00
2024-11-20 13:52:20.390705+00:00,moon,pluto,180.0,opposition,0.0,13.050593336975364,13.068882558933236,0.018289221957872595,True,1419,2024-11-20 00:00:00+00:00
2024-11-28 00:40:01.056401+00:00,moon,pluto,270.0,square_lower,0.0,11.874982544229441,11.896233848405094,0.02125130417565293,True,1427,2024-11-28 00:00:00+00:00
2024-12-05 04:56:09.425402+00:00,moon,pluto,0.0,conjunction,0.0,13.240706885800941,13.264547828932287,0.023840943131345927,True,1434,2024-12-05 00:00:00+00:00
2024-12-11 16:43:10.468811+00:00,moon,pluto,90.0,square,0.0,14.467786964001736,14.493693691803529,0.02590672780179267,True,1440,2024-12-11 00:00:00+00:00
2024-12-18 00:49:58.916090+00:00,moon,pluto,180.0,opposition,0.0,13.287553110060454,13.315219934974193,0.02766682491373865,True,1447,2024-12-18 00:00:00+00:00
2024-12-25 09:51:28.587962+00:00,moon,pluto,270.0,square_lower,0.0,11.83467381388431,11.864071387825529,0.02939757394121954,True,1454,2024-12-25 00:00:00+00:00
2025-01-01 12:44:38.513067+00:00,moon,pluto,0.0,conjunction,0.0,13.519157218131028,13.549856264926895,0.03069904679586639,True,1461,2025-01-01 00:00:00+00:00
2025-01-08 00:22:05.608320+00:00,moon,pluto,90.0,square,2.7755575615628914e-17,14.092071582946827,14.123604216366749,0.03153263341992064,True,1468,2025-01-08 00:00:00+00:00
2025-01-14 11:53:13.382476+00:00,moon,pluto,180.0,opposition,0.0,13.265702610543654,13.297745062808495,0.03204245226484103,True,1474,2025-01-14 00:00:00+00:00
2025-01-21 19:50:28.502311+00:00,moon,pluto,270.0,square_lower,0.0,11.789933817261781,11.822169770166973,0.03223595290519072,True,1481,2025-01-21 00:00:00+00:00
2025-01-28 22:55:57.983890+00:00,moon,pluto,0.0,conjunction,0.0,13.762656779883669,13.794704972010727,0.03204819212705883,True,1488,2025-01-28 00:00:00+00:00
2025-02-04 07:12:18.540913+00:00,moon,pluto,90.0,square,0.0,14.151951224853983,14.183468834058264,0.03151760920428132,True,1495,2025-02-04 00:00:00+00:00
2025-02-10 21:20:35.537639+00:00,moon,pluto,180.0,opposition,0.0,13.036206697013913,13.066851114927685,0.030644417913770948,True,1501,2025-02-10 00:00:00+00:00
2025-02-18 05:33:57.158854+00:00,moon,pluto,270.0,square_lower,0.0,11.776414692010968,11.805737431590126,0.029322739579158267,True,1509,2025-02-18 00:00:00+00:00
2025-02-25 10:32:37.457864+00:00,moon,pluto,0.0,conjunction,5.551115123125783e-17,13.73228427406942,13.759947128178478,0.027662854109057836,True,1516,2025-02-25 00:00:00+00:00
2025-03-03 15:27:20.204721+00:00,moon,pluto,90.0,square,0.0,14.601561086869848,14.627502878699012,0.025941791829163806,True,1522,2025-03-03 00:00:00+00:00
2025-03-10 04:47:43.838198+00:00,moon,pluto,180.0,opposition,0.0,12.829346552769213,12.853217006226048,0.023870453456834546,True,1529,2025-03-10 00:00:00+00:00
2025-03-17 14:10:59.077802+00:00,moon,pluto,270.0,square_lower,0.0,11.793393684693388,11.814671717572821,0.021278032879432716,True,1536,2025-03-17 00:00:00+00:00
2025-03-24 21:33:49.804356+00:00,moon,pluto,0.0,conjunction,0.0,13.427534911174837,13.445993207609131,0.018458296434294346,True,1543,2025-03-24 00:00:00+00:00
2025-03-31 01:52:49.941428+00:00,moon,pluto,90.0,square,0.0,15.08859761066393,15.104479741772494,0.01588213110856361,True,1550,2025-03-31 00:00:00+00:00
2025-04-06 11:18:53.179272+00:00,moon,pluto,180.0,opposition,0.0,12.86273370525459,12.875814633285785,0.013080928031194771,True,1556,2025-04-06 00:00:00+00:00
2025-04-13 21:26:41.265474+00:00,moon,pluto,270.0,square_lower,0.0,11.815238253785719,11.824960013540398,0.009721759754679836,True,1563,2025-04-13 00:00:00+00:00
2025-04-21 06:19:36.527602+00:00,moon,pluto,0.0,conjunction,0.0,13.057413392705376,13.063707748272236,0.00629435556686016,True,1571,2025-04-21 00:00:00+00:00
2025-04-27 13:16:11.137211+00:00,moon,pluto,90.0,square,0.0,15.256212947392948,15.259526866371921,0.00331391897897396,True,1577,2025-04-27 00:00:00+00:00
2025-05-03 18:24:44.674662+00:00,moon,pluto,180.0,opposition,0.0,13.168143110962847,13.168513768200025,0.00037065723717826096,True,1583,2025-05-03 00:00:00+00:00
2025-05-11 03:42:23.919221+00:00,moon,pluto,270.0,square_lower,0.0,11.825140324872162,11.822086809939965,-0.003053514932198536,True,1591,2025-05-11 00:00:00+00:00
2025-05-18 12:33:41.132941+00:00,moon,pluto,0.0,conjunction,0.0,12.852505146636483,12.846141253063271,-0.006363893573212305,True,1598,2025-05-18 00:00:00+00:00
2025-05-24 23:36:12.530420+00:00,moon,pluto,90.0,square,5.551115123125783e-17,15.007866270501482,14.998706709279887,-0.009159561221596328,True,1604,2025-05-24 00:00:00+00:00
2025-05-31 02:43:27.994360+00:00,moon,pluto,180.0,opposition,0.0,13.571674490451613,13.56000511763259,-0.011669372819023836,True,1611,2025-05-31 00:00:00+00:00
2025-06-07 09:37:23.901353+00:00,moon,pluto,270.0,square_lower,0.0,11.831252655179869,11.816850231851186,-0.014402423328683639,True,1618,2025-06-07 00:00:00+00:00
2025-06-14 17:26:54.617286+00:00,moon,pluto,0.0,conjunction,0.0,12.894332190252944,12.877472849374877,-0.016859340878066995,True,1625,2025-06-14 00:00:00+00:00
2025-06-21 07:23:51.237980+00:00,moon,pluto,90.0,square,0.0,14.547604067693442,14.528798559259288,-0.018805508434154492,True,1632,2025-06-21 00:00:00+00:00
2025-06-27 11:39:14.551694+00:00,moon,pluto,180.0,opposition,0.0,13.830133592439774,13.809769858976107,-0.020363733463665885,True,1638,2025-06-27 00:00:00+00:00
2025-07-04 15:45:42.311572+00:00,moon,pluto,270.0,square_lower,0.0,11.85292250748624,11.8311314299013,-0.021791077584940012,True,1645,2025-07-04 00:00:00+00:00
2025-07-11 22:41:37.754964+00:00,moon,pluto,0.0,conjunction,0.0,13.081471020017526,13.058646184112728,-0.022824835904798082,True,1652,2025-07-11 00:00:00+00:00
2025-07-18 12:37:46.388338+00:00,moon,pluto,90.0,square,0.0,14.214341716611091,14.190938063512103,-0.023403653098988324,True,1659,2025-07-18 00:00:00+00:00
2025-07-24 19:59:30.741540+00:00,moon,pluto,180.0,opposition,0.0,13.807500184021277,13.783885634329158,-0.02361454969211935,True,1665,2025-07-24 00:00:00+00:00
2025-07-31 22:19:56.309430+00:00,moon,pluto,270.0,square_lower,0.0,11.896394205725192,11.872977093637175,-0.02341711208801768,True,1672,2025-07-31 00:00:00+00:00
2025-08-08 05:25:40.999894+00:00,moon,pluto,0.0,conjunction,0.0,13.217746398056553,13.194982024413891,-0.022764373642662032,True,1680,2025-08-08 00:00:00+00:00
2025-08-14 16:56:36.079715+00:00,moon,pluto,90.0,square,0.0,14.246472264785815,14.22463875135872,-0.02183351342709562,True,1686,2025-08-14 00:00:00+00:00
2025-08-21 02:47:23.339199+00:00,moon,pluto,180.0,opposition,0.0,13.567393743417535,13.546813211231354,-0.020580532186180642,True,1693,2025-08-21 00:00:00+00:00
2025-08-28 05:09:48.384403+00:00,moon,pluto,270.0,square_lower,0.0,11.944119880424976,11.925318859111046,-0.018801021313930563,True,1700,2025-08-28 00:00:00+00:00
2025-09-04 13:40:22.485522+00:00,moon,pluto,0.0,conjunction,0.0,13.145482956389396,13.128902007105676,-0.01658094928371893,True,1707,2025-09-04 00:00:00+00:00
2025-09-10 22:42:38.340845+00:00,moon,pluto,90.0,square,0.0,14.619074943711656,14.604676512411528,-0.014398431300127136,True,1713,2025-09-10 00:00:00+00:00
2025-09-17 08:05:19.237253+00:00,moon,pluto,180.0,opposition,0.0,13.33589422247668,13.323912108332356,-0.011982114144323144,True,1720,2025-09-17 00:00:00+00:00
2025-09-24 11:55:40.630910+00:00,moon,pluto,270.0,square_lower,0.0,11.963999588983869,11.954983752630682,-0.00901583635318747,True,1727,2025-09-24 00:00:00+00:00
2025-10-01 22:28:56.877890+00:00,moon,pluto,0.0,conjunction,0.0,12.856047901313321,12.850326085031888,-0.005721816281433217,True,1734,2025-10-01 00:00:00+00:00
2025-10-08 07:24:03.656527+00:00,moon,pluto,90.0,square,0.0,15.047249680695662,15.044455498667778,-0.002794182027884597,True,1741,2025-10-08 00:00:00+00:00
2025-10-14 13:14:21.109353+00:00,moon,pluto,180.0,opposition,0.0,13.35623603288556,13.356385816126595,0.00014978324103452728,True,1747,2025-10-14 00:00:00+00:00
2025-10-21 18:28:42.162196+00:00,moon,pluto,270.0,square_lower,0.0,11.93291445383872,11.936540810177776,0.003626356339056069,True,1754,2025-10-21 00:00:00+00:00
2025-10-29 06:39:06.712095+00:00,moon,pluto,0.0,conjunction,0.0,12.510191738694976,12.517431818465507,0.007240079770531548,True,1762,2025-10-29 00:00:00+00:00
2025-11-04 18:36:03.214818+00:00,moon,pluto,90.0,square,0.0,15.174374893180971,15.184673410487758,0.010298517306786353,True,1768,2025-11-04 00:00:00+00:00
2025-11-10 20:16:04.981826+00:00,moon,pluto,180.0,opposition,0.0,13.699392130817323,13.712469943381045,0.01307781256372293,True,1774,2025-11-10 00:00:00+00:00
2025-11-18 01:04:59.624213+00:00,moon,pluto,270.0,square_lower,0.0,11.868015730332987,11.884279431832246,0.016263701499259087,True,1782,2025-11-18 00:00:00+00:00
2025-11-25 13:44:51.842257+00:00,moon,pluto,0.0,conjunction,0.0,12.32002235767054,12.339410173439617,0.01938781576907707,True,1789,2025-11-25 00:00:00+00:00
2025-12-02 06:19:54.515215+00:00,moon,pluto,90.0,square,2.7755575615628914e-17,14.854928165081136,14.876855207966235,0.02192704288510018,True,1796,2025-12-02 00:00:00+00:00
2025-12-08 06:17:30.069600+00:00,moon,pluto,180.0,opposition,0.0,14.163499700339832,14.187501348321936,0.024001647982103205,True,1802,2025-12-08 00:00:00+00:00
2025-12-15 08:23:44.195124+00:00,moon,pluto,270.0,square_lower,0.0,11.837290854338496,11.863497271921377,0.026206417582881326,True,1809,2025-12-15 00:00:00+00:00
2025-12-22 20:37:00.488205+00:00,moon,pluto,0.0,conjunction,0.0,12.3660876533561,12.394278628633204,0.02819097527710442,True,1816,2025-12-22 00:00:00+00:00
2025-12-29 16:23:58.180033+00:00,moon,pluto,90.0,square,2.7755575615628914e-17,14.30934327311891,14.338979499419853,0.02963622630094329,True,1823,2025-12-29 00:00:00+00:00
2026-01-04 18:25:13.026165+00:00,moon,pluto,180.0,opposition,0.0,14.409921236157741,14.440559423161277,0.03063818700353591,True,1829,2026-01-04 00:00:00+00:00
2026-01-11 17:02:34.206027+00:00,moon,pluto,270.0,square_lower,0.0,11.907386950264314,11.938853867617011,0.03146691735269716,True,1836,2026-01-11 00:00:00+00:00
2026-01-19 04:35:21.097675+00:00,moon,pluto,0.0,conjunction,0.0,12.534258779875943,12.566203750152408,0.03194497027646396,True,1844,2026-01-19 00:00:00+00:00
2026-01-26 00:06:57.086316+00:00,moon,pluto,90.0,square,0.0,13.95479666661784,13.98677527659224,0.03197860997439983,True,1851,2026-01-26 00:00:00+00:00
2026-02-01 06:21:18.598291+00:00,moon,pluto,180.0,opposition,0.0,14.267001581857937,14.298698274109983,0.03169669225204685,True,1857,2026-02-01 00:00:00+00:00
2026-02-08 02:58:42.625982+00:00,moon,pluto,270.0,square_lower,0.0,12.062131105382704,12.093195393536236,0.031064288153531808,True,1864,2026-02-08 00:00:00+00:00
2026-02-15 14:10:00.104599+00:00,moon,pluto,0.0,conjunction,0.0,12.635492004534,12.665471034885067,0.029979030351068896,True,1871,2026-02-15 00:00:00+00:00
2026-02-22 06:56:18.180241+00:00,moon,pluto,90.0,square,0.0,14.038946958311282,14.067592280947835,0.028645322636552912,True,1878,2026-02-22 00:00:00+00:00
2026-02-28 16:03:54.780304+00:00,moon,pluto,180.0,opposition,0.0,13.891567743797822,13.91865847541099,0.027090731613168304,True,1884,2026-02-28 00:00:00+00:00
2026-03-07 13:13:36.458968+00:00,moon,pluto,270.0,square_lower,0.0,12.2022774457142,12.227425938408421,0.025148492694220728,True,1891,2026-03-07 00:00:00+00:00
2026-03-15 00:34:47.575632+00:00,moon,pluto,0.0,conjunction,0.0,12.565630334926652,12.588358278947654,0.02272794402100119,True,1899,2026-03-15 00:00:00+00:00
2026-03-21 14:55:55.979699+00:00,moon,pluto,90.0,square,0.0,14.445424860170139,14.465752463584087,0.02032760341394737,True,1905,2026-03-21 00:00:00+00:00
2026-03-27 23:11:59.122329+00:00,moon,pluto,180.0,opposition,0.0,13.623698070820636,13.64152834108316,0.01783027026252405,True,1911,2026-03-27 00:00:00+00:00
2026-04-03 22:27:11.430650+00:00,moon,pluto,270.0,square_lower,0.0,12.241035509549251,12.255966889985174,0.014931380435923906,True,1918,2026-04-03 00:00:00+00:00
2026-04-11 10:22:22.272990+00:00,moon,pluto,0.0,conjunction,0.0,12.365321877258692,12.37696703377696,0.011645156518267644,True,1926,2026-04-11 00:00:00+00:00
2026-04-18 00:46:03.020373+00:00,moon,pluto,90.0,square,0.0,14.826105103458469,14.834730213567715,0.008625110109246175,True,1933,2026-04-18 00:00:00+00:00
2026-04-24 05:12:43.236456+00:00,moon,pluto,180.0,opposition,0.0,13.706917674262138,13.712653834639742,0.005736160377603477,True,1939,2026-04-24 00:00:00+00:00
2026-05-01 05:50:41.853795+00:00,moon,pluto,270.0,square_lower,0.0,12.180829750574688,12.183281797664325,0.0024520470896375593,True,1946,2026-05-01 00:00:00+00:00
2026-05-08 18:21:59.291747+00:00,moon,pluto,0.0,conjunction,0.0,12.164776363354948,12.16373108231776,-0.001045281037187953,True,1953,2026-05-08 00:00:00+00:00
2026-05-15 11:24:57.206164+00:00,moon,pluto,90.0,square,0.0,14.882526524632093,14.878400520692495,-0.004126003939598554,True,1960,2026-05-15 00:00:00+00:00
2026-05-21 12:01:28.178450+00:00,moon,pluto,180.0,opposition,0.0,14.115872085454662,14.10906149336472,-0.006810592089940663,True,1966,2026-05-21 00:00:00+00:00
2026-05-28 11:34:03.720931+00:00,moon,pluto,270.0,square_lower,0.0,12.10647898672159,12.096722417381027,-0.009756569340563133,True,1973,2026-05-28 00:00:00+00:00
